MSG_GENERAL,timelog_us,severity,msg
MSG_GENERAL,324,0,Lucifer init
REGULATION,timelog_us,runtime_us,temp,temp_consigne,out,Kp,Ki,Kd
REGULATION,76919584,17228,81,85,40.00,10.00,0.00,0.00
ACTUATOR,77272856,77272,40.00,0.40,76921,400.00,1
REGULATION,77919944,18228,81,85,40.00,10.00,0.00,0.00
ACTUATOR,78569884,78569,40.00,0.40,77921,400.00,0
REGULATION,78926572,19235,81,85,40.00,10.00,0.00,0.00
REGULATION,79926180,20234,81,85,40.00,10.00,0.00,0.00
ACTUATOR,80164244,80163,40.00,0.40,79921,400.00,1
REGULATION,80928936,21230,81,85,40.00,10.00,0.00,0.00
ACTUATOR,81461352,81461,40.00,0.40,80921,400.00,0
REGULATION,81927508,22235,81,85,40.00,10.00,0.00,0.00
REGULATION,82930224,23231,81,86,50.00,10.00,0.00,0.00
ACTUATOR,83050596,83050,50.00,0.50,82921,500.00,1
REGULATION,83918844,24227,81,86,50.00,10.00,0.00,0.00
ACTUATOR,84352800,84352,50.00,0.50,83921,500.00,1
REGULATION,84919264,25227,81,86,50.00,10.00,0.00,0.00
REGULATION,85925088,26233,81,86,50.00,10.00,0.00,0.00
ACTUATOR,85927748,85926,50.00,0.50,85921,500.00,1
REGULATION,86920468,27228,81,86,50.00,10.00,0.00,0.00
ACTUATOR,87249024,87248,50.00,0.50,86921,500.00,1
REGULATION,87926260,28234,81,86,50.00,10.00,0.00,0.00
ACTUATOR,88550996,88550,50.00,0.50,87921,500.00,0
REGULATION,88927428,29235,81,87,60.00,10.00,0.00,0.00
REGULATION,89929276,30231,81,87,60.00,10.00,0.00,0.00
ACTUATOR,90139684,90139,60.00,0.60,89921,600.00,1
REGULATION,90917900,31226,81,87,60.00,10.00,0.00,0.00
ACTUATOR,91442296,91442,60.00,0.60,90921,600.00,1
REGULATION,91918248,32226,81,87,60.00,10.00,0.00,0.00
REGULATION,92924008,33232,81,87,60.00,10.00,0.00,0.00
ACTUATOR,93035936,93035,60.00,0.60,92921,600.00,1
REGULATION,93924360,34232,81,88,70.00,10.00,0.00,0.00
ACTUATOR,94332888,94331,70.00,0.70,93921,700.00,1
REGULATION,94926924,35228,81,88,70.00,10.00,0.00,0.00
ACTUATOR,95630396,95630,70.00,0.70,94921,700.00,0
REGULATION,95918048,36226,81,88,70.00,10.00,0.00,0.00
REGULATION,96927964,37229,81,88,70.00,10.00,0.00,0.00
ACTUATOR,97228872,97228,70.00,0.70,96921,700.00,1
REGULATION,97926464,38234,80,88,80.00,10.00,0.00,0.00
ACTUATOR,98521060,98520,80.00,0.80,97921,800.00,1
REGULATION,98934136,39236,81,88,70.00,10.00,0.00,0.00
REGULATION,99922780,40231,80,89,90.00,10.00,0.00,0.00
ACTUATOR,100115296,100114,90.00,0.90,99921,900.00,1
REGULATION,100923140,41231,80,89,90.00,10.00,0.00,0.00
ACTUATOR,101407476,101406,90.00,0.90,100921,900.00,1
REGULATION,101931188,42232,80,89,90.00,10.00,0.00,0.00
REGULATION,102919452,43227,80,89,90.00,10.00,0.00,0.00
ACTUATOR,103001292,103001,90.00,0.90,102921,900.00,1
REGULATION,103919832,44228,80,89,90.00,10.00,0.00,0.00
ACTUATOR,104294168,104293,90.00,0.90,103921,900.00,1
REGULATION,104927900,45229,80,89,90.00,10.00,0.00,0.00
ACTUATOR,105590464,105589,90.00,0.90,104921,900.00,1
REGULATION,105927600,46236,80,90,100.00,10.00,0.00,0.00
REGULATION,106934096,47235,80,90,100.00,10.00,0.00,0.00
ACTUATOR,107174292,107173,100.00,1.00,106921,1000.00,1
REGULATION,107922304,48230,80,90,100.00,10.00,0.00,0.00
ACTUATOR,108476896,108476,100.00,1.00,107921,1000.00,1
REGULATION,108922708,49231,80,90,100.00,10.00,0.00,0.00
REGULATION,109930708,50231,80,90,100.00,10.00,0.00,0.00
ACTUATOR,110060652,110060,100.00,1.00,109921,1000.00,1
REGULATION,110918916,51227,80,91,100.00,10.00,0.00,0.00
ACTUATOR,111362648,111362,100.00,1.00,110921,1000.00,1
REGULATION,111919272,52227,80,91,100.00,10.00,0.00,0.00
REGULATION,112927300,53228,80,91,100.00,10.00,0.00,0.00
ACTUATOR,112940128,112940,100.00,1.00,112921,1000.00,1
REGULATION,113920596,54228,80,91,100.00,10.00,0.00,0.00
ACTUATOR,114243684,114243,100.00,1.00,113921,1000.00,1
REGULATION,114920956,55228,80,91,100.00,10.00,0.00,0.00
ACTUATOR,115535864,115534,100.00,1.00,114921,1000.00,1
REGULATION,115929008,56230,80,91,100.00,10.00,0.00,0.00
REGULATION,116927132,57234,80,92,100.00,10.00,0.00,0.00
ACTUATOR,117123900,117123,100.00,1.00,116921,1000.00,1
REGULATION,117935252,58236,80,92,100.00,10.00,0.00,0.00
ACTUATOR,118416828,118416,100.00,1.00,117921,1000.00,1
REGULATION,118923556,59231,80,92,100.00,10.00,0.00,0.00
REGULATION,119924084,60232,80,92,100.00,10.00,0.00,0.00
ACTUATOR,120011996,120011,100.00,1.00,119921,1000.00,1
REGULATION,120927192,61228,80,92,100.00,10.00,0.00,0.00
ACTUATOR,121308368,121308,100.00,1.00,120921,1000.00,1
REGULATION,121925356,62234,80,92,100.00,10.00,0.00,0.00
ACTUATOR,122605548,122604,100.00,1.00,121921,1000.00,1
REGULATION,122928516,63231,80,93,100.00,10.00,0.00,0.00
REGULATION,123926660,64234,80,93,100.00,10.00,0.00,0.00
ACTUATOR,124194844,124194,100.00,1.00,123921,1000.00,1
REGULATION,124929404,65231,79,93,100.00,10.00,0.00,0.00
ACTUATOR,125491904,125491,100.00,1.00,124921,1000.00,1
REGULATION,125917992,66226,79,93,100.00,10.00,0.00,0.00
REGULATION,126918392,67227,79,93,100.00,10.00,0.00,0.00
ACTUATOR,127085640,127085,100.00,1.00,126921,1000.00,1
REGULATION,127924204,68232,79,94,100.00,10.00,0.00,0.00
ACTUATOR,128388368,128388,100.00,1.00,127921,1000.00,1
REGULATION,128924700,69233,79,94,100.00,10.00,0.00,0.00
REGULATION,129927496,70229,79,94,100.00,10.00,0.00,0.00
ACTUATOR,129978380,129978,100.00,1.00,129921,1000.00,1
REGULATION,130925968,71234,79,94,100.00,10.00,0.00,0.00
ACTUATOR,131274200,131273,100.00,1.00,130921,1000.00,1
REGULATION,131928676,72230,79,94,100.00,10.00,0.00,0.00
ACTUATOR,132571768,132571,100.00,1.00,131921,1000.00,1
REGULATION,132918860,73226,79,94,100.00,10.00,0.00,0.00
REGULATION,133929748,74231,79,95,100.00,10.00,0.00,0.00
ACTUATOR,134170212,134169,100.00,1.00,133921,1000.00,1
REGULATION,134918296,75226,79,95,100.00,10.00,0.00,0.00
ACTUATOR,135472856,135472,100.00,1.00,134921,1000.00,1
REGULATION,135918648,76227,79,95,100.00,10.00,0.00,0.00
REGULATION,136924416,77232,79,95,100.00,10.00,0.00,0.00
ACTUATOR,137066460,137065,100.00,1.00,136921,1000.00,1
REGULATION,137924732,78233,79,95,100.00,10.00,0.00,0.00
ACTUATOR,138363420,138362,100.00,1.00,137921,1000.00,1
REGULATION,138927360,79228,79,95,100.00,10.00,0.00,0.00
REGULATION,139925708,80233,79,96,100.00,10.00,0.00,0.00
ACTUATOR,139954116,139953,100.00,1.00,139921,1000.00,1
REGULATION,140928440,81230,79,96,100.00,10.00,0.00,0.00
ACTUATOR,141249600,141249,100.00,1.00,140921,1000.00,1
REGULATION,141926912,82234,79,96,100.00,10.00,0.00,0.00
ACTUATOR,142546656,142545,100.00,1.00,141921,1000.00,1
REGULATION,142929656,83231,79,96,100.00,10.00,0.00,0.00
REGULATION,143918252,84226,79,96,100.00,10.00,0.00,0.00
ACTUATOR,144140960,144140,100.00,1.00,143921,1000.00,1
REGULATION,144918660,85226,79,97,100.00,10.00,0.00,0.00
ACTUATOR,145437988,145437,100.00,1.00,144921,1000.00,1
REGULATION,145924392,86232,79,97,100.00,10.00,0.00,0.00
REGULATION,146924736,87232,79,97,100.00,10.00,0.00,0.00
ACTUATOR,147032032,147031,100.00,1.00,146921,1000.00,1
REGULATION,147927672,88229,78,97,100.00,10.00,0.00,0.00
ACTUATOR,148329152,148328,100.00,1.00,147921,1000.00,1
REGULATION,148925788,89233,79,97,100.00,10.00,0.00,0.00
ACTUATOR,149626132,149625,100.00,1.00,148921,1000.00,1
REGULATION,149928688,90232,78,97,100.00,10.00,0.00,0.00
REGULATION,150926840,91234,78,98,100.00,10.00,0.00,0.00
ACTUATOR,151214744,151214,100.00,1.00,150921,1000.00,1
REGULATION,151929732,92231,78,98,100.00,10.00,0.00,0.00
ACTUATOR,152512276,152511,100.00,1.00,151921,1000.00,1
REGULATION,152918528,93226,78,98,100.00,10.00,0.00,0.00
REGULATION,153918376,94226,78,98,100.00,10.00,0.00,0.00
ACTUATOR,154105876,154105,100.00,1.00,153921,1000.00,1
REGULATION,154924148,95232,78,98,100.00,10.00,0.00,0.00
ACTUATOR,155407892,155407,100.00,1.00,154921,1000.00,1
REGULATION,155924472,96232,78,99,100.00,10.00,0.00,0.00
REGULATION,156927408,97228,78,99,100.00,10.00,0.00,0.00
ACTUATOR,156997744,156997,100.00,1.00,156921,1000.00,1
REGULATION,157925572,98233,78,99,100.00,10.00,0.00,0.00
ACTUATOR,158294128,158294,100.00,1.00,157921,1000.00,1
REGULATION,158928548,99230,78,99,100.00,10.00,0.00,0.00
ACTUATOR,159591176,159590,100.00,1.00,158921,1000.00,1
REGULATION,159918536,100226,78,99,100.00,10.00,0.00,0.00
REGULATION,160929784,101231,78,99,100.00,10.00,0.00,0.00
ACTUATOR,161190352,161189,100.00,1.00,160921,1000.00,1
REGULATION,161918152,102226,78,100,100.00,10.00,0.00,0.00
ACTUATOR,162492468,162492,100.00,1.00,161921,1000.00,1
REGULATION,162918556,103226,78,100,100.00,10.00,0.00,0.00
REGULATION,163924368,104232,79,100,100.00,10.00,0.00,0.00
ACTUATOR,164086764,164085,100.00,1.00,163921,1000.00,1
REGULATION,164924816,105232,78,100,100.00,10.00,0.00,0.00
ACTUATOR,165383888,165383,100.00,1.00,164921,1000.00,1
REGULATION,165927560,106229,79,100,100.00,10.00,0.00,0.00
REGULATION,166926016,107234,79,100,100.00,10.00,0.00,0.00
ACTUATOR,166974176,166973,100.00,1.00,166921,1000.00,1
REGULATION,167928840,108230,79,101,100.00,10.00,0.00,0.00
ACTUATOR,168270304,168269,100.00,1.00,167921,1000.00,1
REGULATION,168927328,109235,79,101,100.00,10.00,0.00,0.00
ACTUATOR,169567508,169567,100.00,1.00,168921,1000.00,1
REGULATION,169930212,110233,79,101,100.00,10.00,0.00,0.00
REGULATION,170918828,111227,79,101,100.00,10.00,0.00,0.00
ACTUATOR,171161344,171160,100.00,1.00,170921,1000.00,1
REGULATION,171919320,112227,80,101,100.00,10.00,0.00,0.00
ACTUATOR,172459080,172459,100.00,1.00,171921,1000.00,1
REGULATION,172925216,113233,80,102,100.00,10.00,0.00,0.00
REGULATION,173925684,114233,80,102,100.00,10.00,0.00,0.00
ACTUATOR,174053000,174052,100.00,1.00,173921,1000.00,1
REGULATION,174928848,115230,80,102,100.00,10.00,0.00,0.00
ACTUATOR,175350080,175349,100.00,1.00,174921,1000.00,1
REGULATION,175927048,116235,81,102,100.00,10.00,0.00,0.00
REGULATION,176929780,117231,81,102,100.00,10.00,0.00,0.00
ACTUATOR,176932640,176931,100.00,1.00,176921,1000.00,1
REGULATION,177918500,118226,81,102,100.00,10.00,0.00,0.00
ACTUATOR,178241632,178241,100.00,1.00,177921,1000.00,1
REGULATION,178918964,119226,82,103,100.00,10.00,0.00,0.00
ACTUATOR,179533904,179533,100.00,1.00,178921,1000.00,1
REGULATION,179927324,120228,82,103,100.00,10.00,0.00,0.00
REGULATION,180925292,121233,82,103,100.00,10.00,0.00,0.00
ACTUATOR,181127756,181127,100.00,1.00,180921,1000.00,1
REGULATION,181933792,122234,83,103,100.00,10.00,0.00,0.00
ACTUATOR,182425476,182424,100.00,1.00,181921,1000.00,1
REGULATION,182921788,123229,83,103,100.00,10.00,0.00,0.00
REGULATION,183922188,124230,83,103,100.00,10.00,0.00,0.00
ACTUATOR,184024256,184024,100.00,1.00,183921,1000.00,1
REGULATION,184930228,125231,84,104,100.00,10.00,0.00,0.00
ACTUATOR,185321256,185320,100.00,1.00,184921,1000.00,1
REGULATION,185918492,126226,84,104,100.00,10.00,0.00,0.00
ACTUATOR,186623892,186622,100.00,1.00,185921,1000.00,1
REGULATION,186921672,127230,85,104,100.00,10.00,0.00,0.00
REGULATION,187927156,128227,85,104,100.00,10.00,0.00,0.00
ACTUATOR,188217584,188217,100.00,1.00,187921,1000.00,1
REGULATION,188925064,129233,86,104,100.00,10.00,0.00,0.00
ACTUATOR,189519680,189518,100.00,1.00,188921,1000.00,1
REGULATION,189933384,130233,86,105,100.00,10.00,0.00,0.00
REGULATION,190921376,131229,87,105,100.00,10.00,0.00,0.00
ACTUATOR,191113900,191113,100.00,1.00,190921,1000.00,1
REGULATION,191921708,132229,87,105,100.00,10.00,0.00,0.00
ACTUATOR,192406016,192405,100.00,1.00,191921,1000.00,1
REGULATION,192930104,133231,88,105,100.00,10.00,0.00,0.00
REGULATION,193917924,134226,88,105,100.00,10.00,0.00,0.00
ACTUATOR,194000600,193999,100.00,1.00,193921,1000.00,1
REGULATION,194918312,135226,89,105,100.00,10.00,0.00,0.00
ACTUATOR,195301736,195301,100.00,1.00,194921,1000.00,1
REGULATION,195926520,136227,89,106,100.00,10.00,0.00,0.00
ACTUATOR,196599348,196598,100.00,1.00,195921,1000.00,1
REGULATION,196926724,137234,90,106,100.00,10.00,0.00,0.00
REGULATION,197932256,138233,90,106,100.00,10.00,0.00,0.00
ACTUATOR,198183120,198182,100.00,1.00,197921,1000.00,1
REGULATION,198920772,139228,91,106,100.00,10.00,0.00,0.00
ACTUATOR,199485192,199484,100.00,1.00,198921,1000.00,1
REGULATION,199921136,140229,91,106,100.00,10.00,0.00,0.00
REGULATION,200926904,141235,92,106,100.00,10.00,0.00,0.00
ACTUATOR,201078836,201078,100.00,1.00,200921,1000.00,1
REGULATION,201927260,142235,93,107,100.00,10.00,0.00,0.00
ACTUATOR,202381408,202381,100.00,1.00,201921,1000.00,1
REGULATION,202935340,143236,93,107,100.00,10.00,0.00,0.00
REGULATION,203923476,144231,94,107,100.00,10.00,0.00,0.00
ACTUATOR,203975916,203975,100.00,1.00,203921,1000.00,1
REGULATION,204923840,145232,95,107,100.00,10.00,0.00,0.00
ACTUATOR,205268768,205267,100.00,1.00,204921,1000.00,1
REGULATION,205931880,146232,95,107,100.00,10.00,0.00,0.00
ACTUATOR,206564208,206563,100.00,1.00,205921,1000.00,1
REGULATION,206921144,147229,96,108,100.00,10.00,0.00,0.00
REGULATION,207920492,148228,96,108,100.00,10.00,0.00,0.00
ACTUATOR,208156880,208156,100.00,1.00,207921,1000.00,1
REGULATION,208928216,149230,97,108,100.00,10.00,0.00,0.00
ACTUATOR,209450604,209449,100.00,1.00,208921,1000.00,1
REGULATION,209926576,150234,98,108,100.00,10.00,0.00,0.00
REGULATION,210934568,151236,99,108,90.00,10.00,0.00,0.00
ACTUATOR,211045012,211044,90.00,0.90,210921,900.00,1
REGULATION,211922964,152231,99,108,90.00,10.00,0.00,0.00
ACTUATOR,212346428,212345,90.00,0.90,211921,900.00,1
REGULATION,212923888,153231,100,109,90.00,10.00,0.00,0.00
REGULATION,213931088,154232,101,109,80.00,10.00,0.00,0.00
ACTUATOR,213933940,213933,80.00,0.80,213921,800.00,1
REGULATION,214920160,155227,101,109,80.00,10.00,0.00,0.00
ACTUATOR,215242748,215241,80.00,0.80,214921,800.00,1
REGULATION,215920636,156228,102,109,70.00,10.00,0.00,0.00
ACTUATOR,216544868,216544,70.00,0.70,215921,700.00,1
REGULATION,216928588,157229,103,109,60.00,10.00,0.00,0.00
REGULATION,217926804,158234,103,109,60.00,10.00,0.00,0.00
ACTUATOR,218139144,218138,60.00,0.60,217921,600.00,1
REGULATION,218934444,159235,104,110,60.00,10.00,0.00,0.00
ACTUATOR,219436180,219436,60.00,0.60,218921,600.00,1
REGULATION,219923116,160230,105,110,50.00,10.00,0.00,0.00
REGULATION,220918700,161226,105,110,50.00,10.00,0.00,0.00
ACTUATOR,221030892,221030,50.00,0.50,220921,500.00,1
REGULATION,221919136,162226,106,110,40.00,10.00,0.00,0.00
ACTUATOR,222332192,222331,40.00,0.40,221921,400.00,0
REGULATION,222926628,163228,107,110,30.00,10.00,0.00,0.00
ACTUATOR,223629704,223629,30.00,0.30,222921,300.00,0
REGULATION,223927940,164235,108,111,30.00,10.00,0.00,0.00
REGULATION,224933212,165234,108,111,30.00,10.00,0.00,0.00
ACTUATOR,225223388,225222,30.00,0.30,224921,300.00,0
REGULATION,225921496,166229,109,111,20.00,10.00,0.00,0.00
ACTUATOR,226525372,226525,20.00,0.20,225921,200.00,0
REGULATION,226922212,167229,109,111,20.00,10.00,0.00,0.00
REGULATION,227928972,168230,110,111,10.00,10.00,0.00,0.00
ACTUATOR,228119528,228118,10.00,0.10,227921,100.00,0
REGULATION,228927872,169235,111,111,0.00,10.00,0.00,0.00
ACTUATOR,229416404,229415,0.00,0.00,228921,0.00,0
REGULATION,229929628,170231,111,112,10.00,10.00,0.00,0.00
REGULATION,230919100,171226,112,112,0.00,10.00,0.00,0.00
ACTUATOR,231010872,231010,0.00,0.00,230921,0.00,0
REGULATION,231919412,172227,112,112,0.00,10.00,0.00,0.00
ACTUATOR,232302296,232301,0.00,0.00,231921,0.00,0
REGULATION,232927100,173228,113,112,0.00,10.00,0.00,0.00
ACTUATOR,233600028,233600,0.00,0.00,232921,0.00,0
REGULATION,233927504,174235,114,112,0.00,10.00,0.00,0.00
REGULATION,234933096,175234,114,112,0.00,10.00,0.00,0.00
ACTUATOR,235183988,235183,0.00,0.00,234921,0.00,0
REGULATION,235922228,176229,114,113,0.00,10.00,0.00,0.00
ACTUATOR,236486116,236485,0.00,0.00,235921,0.00,0
REGULATION,236922636,177230,115,113,0.00,10.00,0.00,0.00
REGULATION,237930272,178231,116,113,0.00,10.00,0.00,0.00
ACTUATOR,238070056,238069,0.00,0.00,237921,0.00,0
REGULATION,238919100,179227,116,113,0.00,10.00,0.00,0.00
ACTUATOR,239372112,239371,0.00,0.00,238921,0.00,0
REGULATION,239919444,180227,117,113,0.00,10.00,0.00,0.00
REGULATION,240926656,181228,117,114,0.00,10.00,0.00,0.00
ACTUATOR,240949304,240949,0.00,0.00,240921,0.00,0
REGULATION,241925596,182233,118,114,0.00,10.00,0.00,0.00
ACTUATOR,242258596,242257,0.00,0.00,241921,0.00,0
REGULATION,242933340,183234,118,114,0.00,10.00,0.00,0.00
ACTUATOR,243555620,243555,0.00,0.00,242921,0.00,0
REGULATION,243922456,184230,118,114,0.00,10.00,0.00,0.00
REGULATION,244922256,185229,119,114,0.00,10.00,0.00,0.00
ACTUATOR,245157544,245156,0.00,0.00,244921,0.00,0
REGULATION,245929628,186231,119,114,0.00,10.00,0.00,0.00
ACTUATOR,246451812,246451,0.00,0.00,245921,0.00,0
REGULATION,246918480,187226,120,115,0.00,10.00,0.00,0.00
REGULATION,247918836,188227,120,115,0.00,10.00,0.00,0.00
ACTUATOR,248050472,248049,0.00,0.00,247921,0.00,0
REGULATION,248926768,189227,120,115,0.00,10.00,0.00,0.00
ACTUATOR,249347496,249347,0.00,0.00,248921,0.00,0
REGULATION,249925028,190233,121,115,0.00,10.00,0.00,0.00
ACTUATOR,250639792,250639,0.00,0.00,249921,0.00,0
REGULATION,250932640,191235,121,115,0.00,10.00,0.00,0.00
REGULATION,251921436,192228,121,115,0.00,10.00,0.00,0.00
ACTUATOR,252234144,252233,0.00,0.00,251921,0.00,0
REGULATION,252921836,193229,122,116,0.00,10.00,0.00,0.00
ACTUATOR,253536168,253535,0.00,0.00,252921,0.00,0
REGULATION,253929976,194230,122,116,0.00,10.00,0.00,0.00
REGULATION,254928008,195235,123,116,0.00,10.00,0.00,0.00
ACTUATOR,255129872,255129,0.00,0.00,254921,0.00,0
REGULATION,255918532,196226,123,116,0.00,10.00,0.00,0.00
ACTUATOR,256432552,256432,0.00,0.00,255921,0.00,0
REGULATION,256926816,197226,123,116,0.00,10.00,0.00,0.00
REGULATION,257924760,198232,124,117,0.00,10.00,0.00,0.00
ACTUATOR,258026248,258025,0.00,0.00,257921,0.00,0
REGULATION,258932756,199234,124,117,0.00,10.00,0.00,0.00
ACTUATOR,259323388,259322,0.00,0.00,258921,0.00,0
REGULATION,259921248,200229,124,117,0.00,10.00,0.00,0.00
ACTUATOR,260626096,260625,0.00,0.00,259921,0.00,0
REGULATION,260924088,201231,124,117,0.00,10.00,0.00,0.00
REGULATION,261929776,202230,125,117,0.00,10.00,0.00,0.00
ACTUATOR,262219740,262218,0.00,0.00,261921,0.00,0
REGULATION,262927772,203235,125,117,0.00,10.00,0.00,0.00
ACTUATOR,263521760,263521,0.00,0.00,262921,0.00,0
REGULATION,263935932,204236,125,118,0.00,10.00,0.00,0.00
REGULATION,264924080,205231,126,118,0.00,10.00,0.00,0.00
ACTUATOR,265114920,265114,0.00,0.00,264921,0.00,0
REGULATION,265919704,206226,126,118,0.00,10.00,0.00,0.00
ACTUATOR,266407920,266406,0.00,0.00,265921,0.00,0
REGULATION,266925096,207232,126,118,0.00,10.00,0.00,0.00
REGULATION,267933328,208233,126,118,0.00,10.00,0.00,0.00
ACTUATOR,268003588,268003,0.00,0.00,267921,0.00,0
REGULATION,268921492,209229,126,118,0.00,10.00,0.00,0.00
ACTUATOR,269299548,269298,0.00,0.00,268921,0.00,0
REGULATION,269926880,210234,127,119,0.00,10.00,0.00,0.00
ACTUATOR,270601532,270601,0.00,0.00,269921,0.00,0
REGULATION,270919212,211227,127,119,0.00,10.00,0.00,0.00
REGULATION,271928224,212235,127,119,0.00,10.00,0.00,0.00
ACTUATOR,272200180,272199,0.00,0.00,271921,0.00,0
REGULATION,272918672,213225,127,119,0.00,10.00,0.00,0.00
ACTUATOR,273502792,273502,0.00,0.00,272921,0.00,0
REGULATION,273918956,214226,128,119,0.00,10.00,0.00,0.00
REGULATION,274927180,215227,128,120,0.00,10.00,0.00,0.00
ACTUATOR,275096304,275095,0.00,0.00,274921,0.00,0
REGULATION,275924960,216232,128,120,0.00,10.00,0.00,0.00
ACTUATOR,276398260,276398,0.00,0.00,275921,0.00,0
REGULATION,276933232,217233,128,120,0.00,10.00,0.00,0.00
REGULATION,277921188,218229,129,120,0.00,10.00,0.00,0.00
ACTUATOR,277993932,277993,0.00,0.00,277921,0.00,0
REGULATION,278926424,219233,129,120,0.00,10.00,0.00,0.00
ACTUATOR,279299328,279299,0.00,0.00,278921,0.00,0
REGULATION,279934292,220235,129,120,0.00,10.00,0.00,0.00
ACTUATOR,280596108,280595,0.00,0.00,279921,0.00,0
REGULATION,280923604,221231,129,121,0.00,10.00,0.00,0.00
REGULATION,281922672,222229,130,121,0.00,10.00,0.00,0.00
ACTUATOR,282205056,282204,0.00,0.00,281921,0.00,0
REGULATION,282930464,223231,130,121,0.00,10.00,0.00,0.00
ACTUATOR,283501876,283501,0.00,0.00,282921,0.00,0
REGULATION,283918704,224226,130,121,0.00,10.00,0.00,0.00
REGULATION,284923864,225231,130,121,0.00,10.00,0.00,0.00
ACTUATOR,285095492,285094,0.00,0.00,284921,0.00,0
REGULATION,285931740,226232,130,121,0.00,10.00,0.00,0.00
ACTUATOR,286392996,286392,0.00,0.00,285921,0.00,0
REGULATION,286919996,227228,130,122,0.00,10.00,0.00,0.00
REGULATION,287925256,228232,131,122,0.00,10.00,0.00,0.00
ACTUATOR,287986712,287986,0.00,0.00,287921,0.00,0
REGULATION,288932732,229234,131,122,0.00,10.00,0.00,0.00
ACTUATOR,289283588,289283,0.00,0.00,288921,0.00,0
REGULATION,289921436,230229,131,122,0.00,10.00,0.00,0.00
ACTUATOR,290585580,290584,0.00,0.00,289921,0.00,0
REGULATION,290922920,231230,131,122,0.00,10.00,0.00,0.00
REGULATION,291929400,232230,131,123,0.00,10.00,0.00,0.00
ACTUATOR,292179920,292178,0.00,0.00,291921,0.00,0
REGULATION,292927928,233235,131,123,0.00,10.00,0.00,0.00
ACTUATOR,293481904,293481,0.00,0.00,292921,0.00,0
REGULATION,293935488,234236,131,123,0.00,10.00,0.00,0.00
REGULATION,294924160,235231,131,123,0.00,10.00,0.00,0.00
ACTUATOR,295075440,295074,0.00,0.00,294921,0.00,0
REGULATION,295924420,236232,132,123,0.00,10.00,0.00,0.00
ACTUATOR,296378036,296377,0.00,0.00,295921,0.00,0
REGULATION,296932592,237232,132,123,0.00,10.00,0.00,0.00
REGULATION,297920616,238227,132,124,0.00,10.00,0.00,0.00
ACTUATOR,297973856,297973,0.00,0.00,297921,0.00,0
REGULATION,298925912,239233,132,124,0.00,10.00,0.00,0.00
ACTUATOR,299278504,299278,0.00,0.00,298921,0.00,0
REGULATION,299934016,240234,132,124,0.00,10.00,0.00,0.00
ACTUATOR,300576020,300575,0.00,0.00,299921,0.00,0
REGULATION,300923208,241231,132,124,0.00,10.00,0.00,0.00
REGULATION,301922272,242229,132,124,0.00,10.00,0.00,0.00
ACTUATOR,302184384,302183,0.00,0.00,301921,0.00,0
REGULATION,302930492,243231,133,124,0.00,10.00,0.00,0.00
ACTUATOR,303481952,303481,0.00,0.00,302921,0.00,0
REGULATION,303918448,244226,133,125,0.00,10.00,0.00,0.00
REGULATION,304923772,245231,133,125,0.00,10.00,0.00,0.00
ACTUATOR,305075720,305075,0.00,0.00,304921,0.00,0
REGULATION,305931940,246232,133,125,0.00,10.00,0.00,0.00
